"cursor","count","results__kind","results__description","results__avatar_url","results__subscribers","results__updated_at","results__repo","results__version","results__stars","results__owner","results__forks","results__dependency_count"
"","","element","Web Component for generating QR codes","https://avatars0.githubusercontent.com/u/2699130?v=3","21","2017-07-02T14:17:57Z","qr-code","v0.1.9","392","educastellano","68","1"
"","","element","An element that saves the presence of the user at a route and gets all other users at that route","https://avatars2.githubusercontent.com/u/17868814?v=3","2","2017-03-23T21:00:07Z","presence-fire","0.0.1","2","convoo","0","2"
"","","element","null","https://avatars1.githubusercontent.com/u/20990214?v=3","3","2016-08-12T13:26:02Z","cordova-push-element","v0.0.1","0","cordova-elements","0","1"
"","","element","A Polymer mixin to support focus-related properties.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-05-29T23:53:39Z","nebula-focus-behavior","v2.0.3","2","arsnebula","0","2"
"","","element","A core element to interact with the Web Notifications API.","https://avatars0.githubusercontent.com/u/16287997?v=3","2","2017-05-05T10:12:40Z","web-notification","1.0.1","7","WebCoreElements","3","1"
"","","element","Converts a coin string to gold, silver and copper values appended by the corresponding icon from Guild Wars 2.","https://avatars0.githubusercontent.com/u/5726886?v=3","1","2017-01-27T11:21:36Z","gw2-coin-output","v1.0.0","1","rediche","0","2"
"","","element","A Polymer element providing declarative data bindings to REST APIs","https://avatars2.githubusercontent.com/u/247998?v=3","4","2017-03-20T23:14:57Z","rest-api","v0.1.0","21","platosha","4","2"
"","","element","A simple dropdown for polymer 1.0+","https://avatars1.githubusercontent.com/u/5978086?v=3","2","2017-02-02T16:25:34Z","dropdown-plus","v0.0.6","0","paolobeltrame","1","1"
"","","element","An element to check anonymous authentication status","https://avatars2.githubusercontent.com/u/22328589?v=3","1","2017-04-14T16:35:03Z","paperfire-anon","v0.5.1","2","PaperfireElements","0","2"
"","","element","Polymer element to upload files to a firebase storage bucket","https://avatars2.githubusercontent.com/u/6586899?v=3","1","2017-05-22T06:07:29Z","firebase-storage-upload","v0.3.1","4","olivierlangelaar","1","1"
"","","element","mp-slider is a simple web component image slider","https://avatars0.githubusercontent.com/u/117196?v=3","1","2017-03-30T12:26:54Z","mp-slider","v0.1.3","3","mpachnis","1","1"
"","","element","a simple document viewer , only for doc online. #iseng","https://avatars3.githubusercontent.com/u/22357347?v=3","1","2017-06-11T13:10:25Z","k-viewer-doc","0.0.1","1","k4ng","1","1"
"","","element","A polymer module for socket.io","https://avatars3.githubusercontent.com/u/21035486?v=3","0","2017-03-28T13:27:01Z","socket-io","v1.1.1","2","daniel-cotton","1","1"
"","","element","A lightweight content switcher built with web components.","https://avatars1.githubusercontent.com/u/6942721?v=3","1","2017-01-18T07:42:05Z","x-pages","v0.5.0","1","emilbillberg","0","1"
"","","element","SwiperBehavior helps integrate the Swiper library within a Polymer component","https://avatars1.githubusercontent.com/u/1083581?v=3","1","2017-03-17T12:22:22Z","swiper-behavior","v1.1.4","0","ciampo","3","2"
"","","element","A form dialog.","https://avatars3.githubusercontent.com/u/22440923?v=3","2","2017-04-04T17:26:03Z","tk-form-dialog","v0.1.2","4","cloudgz","0","5"
"","","element","Expandable/collapsible summary and details with animation","https://avatars1.githubusercontent.com/u/25458334?v=3","4","2017-02-10T14:22:31Z","papyrus-details","v1.0.6","0","AqoviaElements","0","1"
"","","element","A chrome-tabs component to emulate the chrome tabs bar, useful for electron browser apps","https://avatars1.githubusercontent.com/u/7576069?v=3","1","2017-04-09T06:07:30Z","chrome-tabs","v2.0.0","5","zedesk","2","4"
"","","element","Material Design Snackbar","https://avatars3.githubusercontent.com/u/6312623?v=3","3","2017-05-15T08:09:56Z","vi-snackbar","v1.1.0","3","Virtuvia","0","3"
"False:CvEDCq0BCokBgP_-9wVYgLH0hv_njIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2JkJiak42X0JSakdKdio2RjNKWkp6Ymv8Ac3-JkJiak42X0JSakdKdio2RjNKWkp6Ymv8A__4QoAYhBN0EkB08GxlQAFoLCepJaj5plaEQEAJg86O7wAESDURvY3VtZW50SW5kZXga-QEoQU5EIChJUyAiY3VzdG9tZXJfbmFtZSIgImFwcGVuZ2luZSIpIChJUyAiZ3JvdXBfbmFtZSIgInN-Y3VzdG9tLWVsZW1lbnRzIikgKElTICJuYW1lc3BhY2UiICIiKSAoSVMgImluZGV4X25hbWUiICJyZXBvIikgKEFORCAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpKSk6GQoMKE4gb3JkZXJfaWQpEAEZAAAAAAAA8P9KGQgBOhJidGlfZ2VuZXJpY19zY29yZXJA6Ac","1004","element","null","https://avatars3.githubusercontent.com/u/178444?v=3","1","2016-12-30T18:54:08Z","elasticlunr-js","0.9.5","0","tomberek","0","1"
"","","element","A webcomponent that converts its input string to an object that is returned through a property.","https://avatars0.githubusercontent.com/u/1388511?v=3","1","2016-12-13T05:05:16Z","json-box","0.0.1","1","sbeleidy","0","6"
"","","element","polymer fabric-import element","https://avatars0.githubusercontent.com/u/320529?v=3","1","2017-02-17T23:24:26Z","fabric-import","v1.7.6","0","printminion","0","2"
"","","element","Webcomponent custom element that can be used to repeat internal dom elements","https://avatars3.githubusercontent.com/u/1113721?v=3","1","2017-01-10T17:08:53Z","repeat-template","1.0.2","0","MichaelFBA","0","0"
"","","element","Behaviors for making standardized LRN components.","https://avatars1.githubusercontent.com/u/26451082?v=3","2","2017-04-03T17:51:48Z","lrnsys-behaviors","1.0.1","0","LRNWebComponents","0","1"
"","","element","Record property changes with this handy little element.","https://avatars2.githubusercontent.com/u/826613?v=3","1","2017-04-13T19:00:41Z","value-history","0.1.0","2","jifalops","0","1"
"","","element","Element that supports include two sub-elements and fire a flip animation between then.","https://avatars2.githubusercontent.com/u/20133689?v=3","6","2017-01-19T16:47:29Z","flip-element","v1.2.1","3","IngressoRapidoWebComponents","0","1"
"","","element","Material design controls for your video.","https://avatars2.githubusercontent.com/u/2242329?v=3","1","2017-04-25T20:15:31Z","paper-video-controls","1.0.8","3","Inrego","2","3"
"","","element","Polymer element that display a FamilySearch person's summary.","https://avatars3.githubusercontent.com/u/14795025?v=3","1","2017-03-09T22:37:46Z","fs-person-summary","2.0.1","0","fs-webcomponents","0","4"
"","","element","[Polymer 1.x] A CSS friendly element wrapper for the numbro.js library.","https://avatars2.githubusercontent.com/u/23132649?v=3","1","2017-04-18T20:34:18Z","numbro-element","1.0.8","8","GeoloeG","2","2"
"","","element","i18n localization with Airbnb Polyglot.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-03-02T03:51:05Z","nebula-i18n","v2.0.1","2","arsnebula","0","3"
"","","element","message card for acordeonl gui","https://avatars2.githubusercontent.com/u/23447101?v=3","0","2016-11-18T05:21:52Z","message-card","v1.0.1","0","acordeonl","0","4"
"","","element","A Polymer element for declaratively updating the favicon for your webapp with dynamically-set numbers.","https://avatars2.githubusercontent.com/u/581096?v=3","1","2016-11-23T17:38:55Z","favicon-badge","v1.0.1","2","zacharytamas","0","2"
"","","element","🐥 Pokémon selector. There's an element for that.","https://avatars2.githubusercontent.com/u/8615573?v=3","1","2017-06-27T23:20:23Z","pokemon-selector","v0.0.4","6","samiheikki","1","4"
"","","element"," Nuxeo Data Visualization web components","https://avatars2.githubusercontent.com/u/460607?v=3","55","2017-02-01T09:38:12Z","nuxeo-dataviz-elements","v1.0.0","0","nuxeo","4","2"
"","","element","a simple component for redirect page.","https://avatars3.githubusercontent.com/u/22357347?v=3","1","2017-02-24T14:00:43Z","k-redirect","0.0.1","0","k4ng","0","1"
"","","element","Web component for a person's portrait","https://avatars3.githubusercontent.com/u/14795025?v=3","1","2017-03-09T22:38:28Z","fs-person-portrait","2.0.2","0","fs-webcomponents","0","3"
"","","element","Send and receive action requests between web components.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-03-02T03:53:33Z","nebula-dispatch","v2.0.3","1","arsnebula","0","2"
"","","element","A Polymer element for easily adding an unsaved changes warning to your webapp when its tab is closed.","https://avatars2.githubusercontent.com/u/581096?v=3","1","2016-12-29T23:57:36Z","load-lock","v0.1.0","2","zacharytamas","0","1"
"","","element","A Polymer web component that will fade-in/out, zoom-in/out and pan an image in a manner often referred to as the ""Ken Burns Effect""","https://avatars1.githubusercontent.com/u/9013105?v=3","2","2017-05-30T22:46:45Z","ken-burns-image","v1.0.4","10","vogelrh","0","1"
"False:CoMECr8BCpsBgP_-9wVYNaL0dP_yjIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2MnJ6NhpiekpbQm5aMnJCJmo2G0p6PltKak5qSmpGLjP8Ac3-MnJ6NhpiekpbQm5aMnJCJmo2G0p6PltKak5qSmpGLjP8A__4QtAYhBN0EkB08GxlQAFoLCepJaj5plaEQEAJg86O7wAESDURvY3VtZW50SW5kZXga-QEoQU5EIChJUyAiY3VzdG9tZXJfbmFtZSIgImFwcGVuZ2luZSIpIChJUyAiZ3JvdXBfbmFtZSIgInN-Y3VzdG9tLWVsZW1lbnRzIikgKElTICJuYW1lc3BhY2UiICIiKSAoSVMgImluZGV4X25hbWUiICJyZXBvIikgKEFORCAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpKSk6GQoMKE4gb3JkZXJfaWQpEAEZAAAAAAAA8P9KGQgBOhJidGlfZ2VuZXJpY19zY29yZXJA6Ac","1004","element","An element that simulates the old-school terminals of the 70s and 80s","https://avatars0.githubusercontent.com/u/1231509?v=3","1","2016-11-04T03:13:19Z","terminal-text","v1.0.9","2","vic10us","0","2"
"","","element","AMI JS Import for Polymer - no goodies, no bundles, nothing else. Just ami.js. (and three.js of course ;) )","https://avatars1.githubusercontent.com/u/214063?v=3","1","2016-12-14T13:18:59Z","ami-import","0.0.14","2","NicolasRannou","0","2"
"","","element","A paper-input that provides the user with input suggestions","https://avatars0.githubusercontent.com/u/6351374?v=3","4","2017-06-26T14:08:52Z","paper-dropdown-input","2.4.1","12","Juravenator","5","9"
"","","element","Display current online staus","https://avatars0.githubusercontent.com/u/24727005?v=3","1","2017-01-19T15:48:20Z","online-status-icon","v1.0.3","2","cluttered-components","0","5"
"","","element","Polymer element that manages JavaScript SDK instances","https://avatars3.githubusercontent.com/u/14795025?v=3","1","2017-03-09T22:42:58Z","fs-client","2.1.3","0","fs-webcomponents","0","1"
"","","element","lazy-load-behavior element","https://avatars2.githubusercontent.com/u/23447101?v=3","0","2016-11-18T05:01:25Z","lazy-load-behavior","v1.0.0","0","acordeonl","0","1"
"","","element","custom element that lets you stamp inline or external HTML into an iframe. It also provides simple data binding, that works for native JS/HTML as well as for Polymer's dom-bind","https://avatars3.githubusercontent.com/u/7557694?v=3","16","2017-06-22T15:32:07Z","juicy-iframe","0.0.2","3","Juicy","0","0"
"","","element","Fork this repo if you want to start your own Web Component using VanillaJS","https://avatars3.githubusercontent.com/u/7557694?v=3","14","2017-01-18T13:59:24Z","juicy-element-boilerplate","v0.1.0","0","Juicy","0","1"
"","","element","acordeonl star-rating component","https://avatars2.githubusercontent.com/u/23447101?v=3","0","2017-03-24T21:26:05Z","star-rating","v2.0.0","6","acordeonl","3","3"
"","","element","A Custom Element to switch visible elements based on current window location","https://avatars3.githubusercontent.com/u/7557694?v=3","16","2016-05-24T15:40:05Z","juicy-display-router","1.0.0","0","Juicy","0","0"
"","","element","Custom element to make items draggable and droppable","https://avatars3.githubusercontent.com/u/7557694?v=3","5","2017-04-28T19:47:01Z","juicy-draggable","0.0.3","1","Juicy","2","0"
"","","element","Custom Element that redirects to a new URL when an attribute is changed","https://avatars3.githubusercontent.com/u/7557694?v=3","15","2016-03-31T11:59:59Z","juicy-redirect","0.4.2","0","Juicy","1","0"
"","","element","Polymer element to generate the Google Developer Group logo","https://avatars2.githubusercontent.com/u/1007051?v=3","1","2017-05-07T04:20:03Z","gdg-logo","v0.4.2","9","abdonrd","5","2"
"","","element","Custom Element that highlights a DOM element on screen using a SVG overlay and/or border","https://avatars3.githubusercontent.com/u/7557694?v=3","16","2016-12-29T10:44:37Z","juicy-highlight","1.2.0","1","Juicy","0","0"
"","","element","GitHub Flavored Markdown (GFM) editor with filedrop, paste functionality and a preview window","https://avatars3.githubusercontent.com/u/7557694?v=3","13","2017-06-14T12:48:38Z","juicy-markdown-tabbededitor","0.0.2","4","Juicy","2","3"
"","","element","A bootstrap-like pagination component","https://avatars1.githubusercontent.com/u/5076756?v=3","1","2017-05-12T13:20:37Z","get-pagination","0.0.2","0","roberttaraya","0","1"
"","","element","Notifies Polymer 1.x template binding (dom-bind) with puppet changes","https://avatars3.githubusercontent.com/u/7557694?v=3","3","2017-01-10T12:39:34Z","dom-bind-notifier","1.2.1","0","Juicy","0","1"
"","","element","Button pulse web component","https://avatars0.githubusercontent.com/u/25299419?v=3","0","2017-03-15T17:45:46Z","button-pulse","v1.0.1","0","henrykode","0","0"
"","","element","The coponent that play videos from youtube, vimeo, mp4 and webm urls ","https://avatars1.githubusercontent.com/u/11163221?v=3","1","2017-05-19T08:16:15Z","video-view","v0.1.1","3","Borjagodoy","0","1"
"","","element","Automatically generated Polymer elements to access Google Apis","https://avatars2.githubusercontent.com/u/809528?v=3","4","2017-05-19T08:00:59Z","discovery-api-elements","0.5.0","12","Scarygami","4","3"
"False:Cu0DCqkBCoUBgP_-9wVXSxj0hf_3jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2TmpCblpuQ0JKei42Wh9KTnoaQiov_AHN_k5qQm5abkNCSnouNlofSk56GkIqL_wD__hDIBiEE3QSQHTwbGVAAWgsJ6klqPmmVoRAQAmDzo7vAARINRG9jdW1lbnRJbmRleBr5AShBTkQgKElTICJjdXN0b21lcl9uYW1lIiAiYXBwZW5naW5lIikgKElTICJncm91cF9uYW1lIiAic35jdXN0b20tZWxlbWVudHMiKSAoSVMgIm5hbWVzcGFjZSIgIiIpIChJUyAiaW5kZXhfbmFtZSIgInJlcG8iKSAoQU5EIChPUiAoUVQgImVsZW1lbnQiICJydGV4dF9raW5kIikgKElTICJyYXRvbV9raW5kIiAiZWxlbWVudCIpKSAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkpKToZCgwoTiBvcmRlcl9pZCkQARkAAAAAAADw_0oZCAE6EmJ0aV9nZW5lcmljX3Njb3JlckDoBw","1004","element","Docs for elements created via discovery-api-elements to help with developing.","https://avatars2.githubusercontent.com/u/809528?v=3","1","2016-06-09T14:25:42Z","discovery-api-docs","0.5.0","0","Scarygami","1","3"
"","","element","A Polymer-element for drawing a Piechart on HTML5 Canvas","https://avatars1.githubusercontent.com/u/374296?v=3","1","2017-05-25T13:30:12Z","canvas-piechart","v2.0.0","2","timeu","2","1"
"","","element","Material Design paper input for IBAN","https://avatars1.githubusercontent.com/u/5389609?v=3","1","2017-05-29T21:04:34Z","gold-iban-input","0.0.2","0","ttretau","0","1"
"","","element","A Polymer element for displaying the progress in a multi-step wizard","https://avatars1.githubusercontent.com/u/374296?v=3","1","2017-05-26T11:40:53Z","timeu-wizard","v2.0.0","8","timeu","6","1"
"","","element","A Polymer-element for drawing a Piechart using CSS3 and DOM","https://avatars1.githubusercontent.com/u/374296?v=3","1","2017-05-25T13:30:01Z","css-piechart","v2.0.0","3","timeu","2","1"
"","","element","Breandcrumbs Polymer 1.0 UI component for Plutonium library.","https://avatars2.githubusercontent.com/u/4078632?v=3","1","2017-03-22T23:46:50Z","plutonium-breadcrumbs","0.1.2","0","lordoftheflies","0","4"
"","","element","A simple digital-clock component","https://avatars3.githubusercontent.com/u/5518991?v=3","3","2017-04-06T18:56:20Z","digital-clock","v1.0.2","2","telecomsante","0","2"
"","","element","Google Analytics web components","https://avatars2.githubusercontent.com/u/7328930?v=3","24","2017-07-04T19:43:58Z","google-analytics","v1.2.3","138","GoogleWebComponents","68","5"
"","","element","A Polymer-element for drawing a Piechart using SVG","https://avatars1.githubusercontent.com/u/374296?v=3","1","2017-05-25T10:02:05Z","svg-piechart","v2.0.0","8","timeu","3","1"
"","","element","A mqtt webcomponent","https://avatars3.githubusercontent.com/u/5518991?v=3","7","2017-06-02T12:06:44Z","tsante-mqtt","v1.2.0","4","telecomsante","1","1"
"","","element","A custom build of the Quill Rich Text Editor to support Polymer web components.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-06-26T14:12:28Z","polymer-quill","v1.2.4","5","arsnebula","0","1"
"","","element","A fork of google-codelab to implement content in a sequence.","https://avatars1.githubusercontent.com/u/26451082?v=3","2","2017-04-03T19:22:21Z","lrndesign-contentsequencer","0.0.2","0","LRNWebComponents","0","16"
"","","element","Surebet calculator for sports betting powered by Google Polymer ","https://avatars0.githubusercontent.com/u/28008521?v=3","1","2017-04-25T14:51:09Z","surebet-calculator","v1.0.1","0","bc-bFloyd","0","4"
"","","element","A router for web components. Render a template when the page matches a route. When you're on a page. That's it.","https://avatars1.githubusercontent.com/u/361671?v=3","0","2017-01-17T17:36:04Z","on-page","v0.3.1","2","matthewp","0","1"
"","","element","A Polymer element allowing to declaratively create simple vertical or horizontal parallax scrolling effects, working on desktop and mobile. It features built-in deactivation of the effect in browsers (IE) that do not fully support the CSS transformations leveraged to achieve the parallax scrolling.","https://avatars2.githubusercontent.com/u/9221460?v=3","1","2017-06-02T15:28:50Z","parallax-element","v1.1.1","23","vguillou","2","2"
"","","element","Time display and time-diff (timeago) elements for Polymer","https://avatars3.githubusercontent.com/u/304910?v=3","2","2017-05-21T10:07:12Z","time-display","v0.0.2","8","CaptainCodeman","2","2"
"","","element","null","https://avatars3.githubusercontent.com/u/22440923?v=3","2","2017-01-04T09:46:49Z","tk-app-local-user","v0.1.3","0","cloudgz","0","1"
"","","element","Polymer element providing solution to render Graphviz on the web. Uses the https://github.com/mdaines/viz.js","https://avatars1.githubusercontent.com/u/1351573?v=3","2","2016-12-22T10:30:36Z","viz-js","v0.0.4","4","tzolov","2","1"
"","","element","Simple Polymer element to create linear gauge","https://avatars3.githubusercontent.com/u/22981808?v=3","3","2017-05-17T16:27:44Z","bbx-linear-gauge","0.3.1","1","BBx-Kitchen","0","2"
"","","element","A custom element and a style useful to create responsive and fluid grid layouts","https://avatars3.githubusercontent.com/u/120051?v=3","1","2017-06-09T10:04:29Z","matrix-layout","v0.9.5","3","leodido","2","1"
"False:CvcDCrMBCo8BgP_-9wVV6770df_0jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2JmIqWk5OQitCSnouajZaek9KPjZCYjZqMjP8Ac3-JmIqWk5OQitCSnouajZaek9KPjZCYjZqMjP8A__4Q3AYhBN0EkB08GxlQAFoLCepJaj5plaEQEAJg86O7wAESDURvY3VtZW50SW5kZXga-QEoQU5EIChJUyAiY3VzdG9tZXJfbmFtZSIgImFwcGVuZ2luZSIpIChJUyAiZ3JvdXBfbmFtZSIgInN-Y3VzdG9tLWVsZW1lbnRzIikgKElTICJuYW1lc3BhY2UiICIiKSAoSVMgImluZGV4X25hbWUiICJyZXBvIikgKEFORCAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpKSk6GQoMKE4gb3JkZXJfaWQpEAEZAAAAAAAA8P9KGQgBOhJidGlfZ2VuZXJpY19zY29yZXJA6Ac","1003","element","Polymer Web Component for Skygear","https://avatars0.githubusercontent.com/u/25757846?v=3","1","2017-04-20T02:43:00Z","polymersky","v0.0.2","0","astri-isns","1","1"
"","","element","Web component that generates plain HTML tables from json sources.","https://avatars3.githubusercontent.com/u/545472?v=3","1","2017-05-24T02:49:37Z","midori-jsontable-element","v1.0.2","3","midorikocak","0","1"
"","","element","Polymer element to listen the Konami Code (↑↑↓↓←→←→BA)","https://avatars2.githubusercontent.com/u/1007051?v=3","1","2017-06-13T12:14:17Z","konami-code","v0.1.1","7","abdonrd","0","2"
"","","element","Google Calendar web components","https://avatars2.githubusercontent.com/u/7328930?v=3","15","2017-06-22T11:29:51Z","google-calendar","v1.0.3","68","GoogleWebComponents","33","3"
"","","element","A web component for mathematical typesetting using TeX notation.","https://avatars2.githubusercontent.com/u/81942?v=3","2","2017-06-02T02:53:50Z","math-tex","v1.0.0","24","mathiasbynens","1","0"
"","","element","paper input bound to template-repeat (e.g. paper-dropdown-menu, paper-radio-group)","https://avatars1.githubusercontent.com/u/17042611?v=3","1","2017-01-09T16:00:17Z","paper-input-items","v0.4.5","1","PolymerEl","0","7"
"","","element","AMI Viewer Polymer element","https://avatars3.githubusercontent.com/u/1093496?v=3","5","2017-05-18T13:26:10Z","ami-viewer","0.3.0","5","FNNDSC","1","2"
"","","element","null","https://avatars3.githubusercontent.com/u/1093496?v=3","5","2017-01-17T05:45:00Z","ami-loader","0.4.0","3","FNNDSC","1","2"
"","","element","Some additional iconsets to be used with iron-icon","https://avatars3.githubusercontent.com/u/5872432?v=3","1","2016-12-15T19:30:15Z","jay-icons","1.0.0","1","JaySunSyn","0","3"
"","","element","A Polymer Web Component for Drawing D3 Circle Packing Chart","https://avatars1.githubusercontent.com/u/896271?v=3","1","2017-05-04T07:32:51Z","d3-circle-packing","v0.1.0","5","saeidzebardast","0","2"
"","","element","null","https://avatars3.githubusercontent.com/u/45510?v=3","1","2017-04-25T18:56:18Z","hackernews-share-button","0.1.0","1","PaulKinlan","1","0"
"","","element","Three JS Import for Polymer - no goodies, no bundles, nothing else. Just threejs.min.js.","https://avatars1.githubusercontent.com/u/214063?v=3","1","2016-12-01T15:29:57Z","three-import","82.0.0","2","NicolasRannou","0","1"
"","","element","null","https://avatars3.githubusercontent.com/u/18200246?v=3","2","2017-04-06T05:53:25Z","vimeo-embed","1.0.2","3","auth0-blog","1","1"
"","","element","Polymer 1.X and 2.X collapsible container and accordion","https://avatars2.githubusercontent.com/u/6494910?v=3","1","2017-05-11T19:05:04Z","collapsible-container","v1.0.4","0","afloesch","1","3"
"","","element","Lightweight vanilla JS horizontal loading bar","https://avatars2.githubusercontent.com/u/787668?v=3","2","2017-06-01T21:35:31Z","progress-bar","v2.0.1","8","samuelli","0","0"
"","","element","handle firebase-document/firebase-query's default-value/zeroValue ","https://avatars1.githubusercontent.com/u/17042611?v=3","1","2017-01-12T13:50:51Z","default-value","v0.3.4","1","PolymerEl","0","2"
"","","element","null","https://avatars3.githubusercontent.com/u/882515?v=3","1","2017-01-19T13:40:52Z","paper-pair","v0.0.1","1","Meravici","0","1"
"","","element","A webcomponent to hand draw a sparkline on a canvas and get its coordinates","https://avatars3.githubusercontent.com/u/726476?v=3","1","2017-02-02T16:35:35Z","granite-draw-sparkline","0.2.0","0","LostInBrittany","0","2"
"","","element","A Material design multi-progress bar collection, inspired by Google Fit and made with Polymer.","https://avatars2.githubusercontent.com/u/9221460?v=3","3","2017-06-25T21:57:50Z","material-progress","v0.1.3","27","vguillou","1","2"
"False:CvsDCrcBCpMBgP_-9wVV4hz0gf_5jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2VkI2bhomekZuQkoyak56ejdCViZvSnJCRmZaY_wBzf5WQjZuGiZ6Rm5CSjJqTnp6N0JWJm9KckJGZlpj_AP_-EPAGIQTdBJAdPBsZUABaCwnqSWo-aZWhEBACYPOju8ABEg1Eb2N1bWVudEluZGV4GvkBKEFORCAoSVMgImN1c3RvbWVyX25hbWUiICJhcHBlbmdpbmUiKSAoSVMgImdyb3VwX25hbWUiICJzfmN1c3RvbS1lbGVtZW50cyIpIChJUyAibmFtZXNwYWNlIiAiIikgKElTICJpbmRleF9uYW1lIiAicmVwbyIpIChBTkQgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpIChPUiAoUVQgImVsZW1lbnQiICJydGV4dF9raW5kIikgKElTICJyYXRvbV9raW5kIiAiZWxlbWVudCIpKSkpOhkKDChOIG9yZGVyX2lkKRABGQAAAAAAAPD_ShkIAToSYnRpX2dlbmVyaWNfc2NvcmVyQOgH","1004","element","Polymer 1.0 element that wraps around Cropper.js","https://avatars3.githubusercontent.com/u/11659071?v=3","3","2017-07-02T14:38:02Z","iron-cropper","1.1.1","6","safetychanger","1","2"
"","","element","Material Design Polymer Datatable.","https://avatars0.githubusercontent.com/u/25844209?v=3","0","2017-04-25T20:06:52Z","isw-datatable","1.0.3","1","rene-lindner-isw","0","9"
"","","element","A simple twitter share button","https://avatars3.githubusercontent.com/u/45510?v=3","1","2017-04-05T14:51:07Z","twitter-share-button","0.1.0","0","PaulKinlan","0","0"
"","","element","Polymer Element wrapper around SVGInjector","https://avatars3.githubusercontent.com/u/7557694?v=3","6","2016-12-18T10:47:53Z","juicy-svg-injector","1.0.2","0","Juicy","0","1"
"","","element","A workaround custom element which allows you to use dom-repeat inside table under IE and FF","https://avatars3.githubusercontent.com/u/7557694?v=3","5","2016-10-26T16:08:32Z","juicy-table-repeat","0.0.3","4","Juicy","1","1"
"","","element","Polymer based object editor using JSON Schema to describe structure ('autoform')","https://avatars3.githubusercontent.com/u/2931148?v=3","1","2017-07-01T16:23:15Z","e2u-json-object-editor","v0.9.4","3","GerhardHH","0","3"
"","","element","Display a person summary card for a person in the FamilySearch Tree","https://avatars3.githubusercontent.com/u/14795025?v=3","1","2017-03-09T22:36:39Z","fs-person-card","1.0.1","1","fs-webcomponents","0","3"
"","","element","Display a FamilySearch person's pedigree","https://avatars3.githubusercontent.com/u/14795025?v=3","2","2017-03-09T22:36:19Z","fs-pedigree","1.1.0","0","fs-webcomponents","0","5"
"","","element","Display the portrait, name, and lifespan of a person","https://avatars3.githubusercontent.com/u/14795025?v=3","3","2017-03-09T22:39:52Z","fs-person-chip","2.0.1","0","fs-webcomponents","0","4"
"","","element","Single-line text field used for search.","https://avatars2.githubusercontent.com/u/1564224?v=3","1","2017-01-21T18:13:06Z","input-search","v1.0.0","1","eduardosada","1","6"
"","","element","Display a group of radio buttons.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-03-02T04:07:37Z","nebula-radio","v2.0.0","1","arsnebula","1","6"
"","","element","null","https://avatars3.githubusercontent.com/u/882515?v=3","1","2017-02-28T11:54:00Z","paper-select-or-other","0.0.5","1","Meravici","0","6"
"","","element","A webcomponent to hand draw paths on a canvas and get the paths coordinates","https://avatars3.githubusercontent.com/u/726476?v=3","1","2017-03-30T22:58:18Z","granite-ink","0.2.0","1","LostInBrittany","0","2"
"","","element","A Polymer element for specifying latitude, longitude, and search radius for geographical queries.","https://avatars2.githubusercontent.com/u/826613?v=3","1","2017-02-28T08:46:05Z","geo-query-input","0.3.2","1","jifalops","1","7"
